Temperature,Vibration,Current,Status,RUL
72.44,3.71,7.62,Normal,15.126000000000005
70.05,5.3,4.07,Normal,19.25999999999999
74.37,3.29,5.76,Normal,21.647999999999996
75.28,4.93,7.89,Normal,10.0
80.47,5.81,5.58,Faulty,0.0
66.54,5.21,9.06,Faulty,0.0
82.65,4.11,6.32,Faulty,0.0
74.21,3.67,5.65,Normal,20.174000000000007
87.31,5.75,9.95,Faulty,0.0
69.94,4.31,9.41,Faulty,0.0
66.73,2.88,7.62,Normal,22.701999999999998
79.12,3.21,8.89,Normal,10.0
75.37,2.81,9.51,Faulty,0.0
68.55,3.54,5.62,Normal,24.310000000000002
68.52,3.97,8.41,Normal,13.808000000000007
73.32,4.27,4.71,Normal,20.528000000000006
83.35,3.4,7.64,Faulty,0.0
73.7,5.07,6.89,Normal,10.0
67.48,3.79,8.86,Normal,13.982
73.77,3.21,8.76,Normal,13.408000000000001
73.64,4.23,7.85,Normal,11.116
79.47,9.75,11.2,Faulty,0.0
74.73,4.34,7.76,Normal,10.182000000000002
73.85,3.64,7.09,Normal,16.220000000000013
78.48,2.47,6.91,Normal,19.831999999999994
84.24,3.78,9.16,Faulty,0.0
80.63,4.23,9.34,Faulty,0.0
73.66,3.61,6.79,Normal,17.384
69.47,2.33,7.36,Normal,24.588000000000008
87.87,3.15,7.12,Faulty,0.0
75.3,5.45,4.58,Normal,13.829999999999998
75.07,5.43,6.5,Normal,10.0
74.88,3.11,9.4,Faulty,0.0
75.99,4.67,5.88,Normal,13.416000000000011
74.28,2.82,10.17,Faulty,0.0
72.13,5.4,8.76,Normal,10.0
72.27,4.25,7.6,Normal,12.588000000000008
74.84,4.95,7.84,Normal,10.0
72.28,2.28,5.62,Normal,28.372
71.44,4.68,6.6,Normal,13.936000000000007
75.53,3.99,9.16,Faulty,0.0
73.73,4.85,6.08,Normal,13.271999999999991
82.52,4.91,8.59,Faulty,0.0
61.75,4.07,4.93,Normal,27.810000000000002
80.46,3.4,5.2,Faulty,0.0
81.23,4.78,9.85,Faulty,0.0
64.63,3.94,6.98,Normal,20.582000000000008
73.29,3.13,6.19,Normal,21.805999999999997
73.14,3.08,9.04,Faulty,0.0
67.96,2.52,8.87,Normal,20.01400000000001
71.11,3.49,8.38,Normal,14.744
69.45,5.1,6.15,Normal,14.379999999999995
83.76,4.18,6.57,Faulty,0.0
79.68,3.47,7.47,Normal,12.432000000000002
81.36,4.8,8.04,Faulty,0.0
78.61,3.17,6.24,Normal,18.26400000000001
69.35,4.1,7.26,Normal,16.110000000000014
72.38,3.82,7.4,Normal,15.272000000000006
77.45,4.78,8.93,Normal,10.0
68.89,2.42,8.13,Normal,22.176000000000002
78.56,3.15,4.74,Normal,22.89399999999999
73.8,2.36,6.68,Normal,23.88000000000001
73.13,3.74,5.61,Normal,20.592
78.55,5.21,7.85,Normal,10.0
77.22,3.49,8.38,Normal,11.078000000000003
73.2,3.49,7.15,Normal,17.179999999999993
80.8,4.87,6.6,Faulty,0.0
69.59,5.07,7.1,Normal,11.596000000000004
78.08,3.91,7.31,Normal,11.671999999999997
77.97,4.68,6.04,Normal,11.698000000000008
73.45,2.92,5.17,Normal,25.819999999999993
76.63,5.38,3.92,Normal,15.362000000000009
68.74,6.15,8.9,Faulty,0.0
79.62,4.52,7.74,Normal,10.0
74.08,1.92,7.54,Normal,23.331999999999994
90.28,6.72,12.62,Faulty,0.0
80.25,4.61,5.12,Faulty,0.0
71.48,3.58,4.4,Normal,26.012
67.96,5.27,7.58,Normal,10.134000000000015
67.22,4.59,7.44,Normal,14.397999999999996
78.03,3.29,4.4,Normal,23.531999999999996
68.6,4.03,7.54,Normal,16.069999999999993
83.77,3.11,6.4,Faulty,0.0
64.59,3.82,5.79,Normal,24.775999999999996
83.48,3.45,6.5,Faulty,0.0
76.06,5.17,3.34,Normal,18.494
74.52,6.12,6.11,Faulty,0.0
72.28,2.57,5.94,Normal,25.96199999999999
77.0,2.08,7.84,Normal,19.88000000000001
74.81,3.75,6.76,Normal,16.084000000000003
80.52,2.48,7.96,Faulty,0.0
75.57,4.05,3.18,Normal,24.86800000000001
75.75,4.75,5.74,Normal,13.580000000000013
73.18,5.49,7.83,Normal,10.0
93.69,7.04,9.35,Faulty,0.0
76.54,3.81,8.27,Normal,10.215999999999994
66.45,2.02,4.29,Normal,37.16
68.26,4.03,8.1,Normal,14.593999999999994
78.72,4.07,6.04,Normal,14.298000000000002
75.85,4.64,5.9,Normal,13.590000000000003
74.08,3.29,8.49,Normal,13.632000000000005
75.09,3.56,8.74,Normal,10.926000000000002
76.74,2.52,8.55,Normal,15.706000000000003
72.3,1.71,10.06,Faulty,0.0
71.11,2.89,8.9,Normal,16.183999999999997
75.98,2.43,5.81,Normal,24.831999999999994
70.11,4.34,7.21,Normal,14.604000000000013
77.04,3.48,6.46,Normal,16.995999999999995
66.49,3.46,10.04,Faulty,0.0
80.15,3.02,8.66,Faulty,0.0
77.36,0.77,6.72,Normal,29.573999999999998
76.28,5.51,8.32,Normal,10.0
79.91,3.0,5.15,Normal,21.604
83.33,3.59,7.38,Faulty,0.0
80.07,2.55,5.59,Faulty,0.0
65.8,4.97,4.47,Normal,22.260000000000005
68.6,4.14,8.18,Normal,13.599999999999994
71.88,3.17,8.36,Normal,15.942000000000007
75.13,3.61,7.69,Normal,13.801999999999992
77.59,5.68,6.73,Normal,10.0
71.37,3.93,5.1,Normal,22.227999999999994
75.93,3.82,5.26,Normal,19.561999999999998
71.22,3.06,5.55,Normal,25.318000000000012
71.94,2.11,6.65,Normal,26.336000000000013
67.97,3.84,8.61,Normal,14.188000000000002
70.38,4.33,8.59,Normal,10.352000000000004
68.24,5.1,4.53,Normal,19.966000000000008
87.49,5.02,10.02,Faulty,0.0
96.16,6.8,8.94,Faulty,0.0
86.63,7.1,7.58,Faulty,0.0
88.16,4.0,7.85,Faulty,0.0
77.47,3.85,6.63,Normal,14.378
75.92,3.88,6.83,Normal,14.557999999999993
70.71,4.41,9.02,Faulty,0.0
78.5,3.1,7.13,Normal,16.00999999999999
72.12,4.93,6.35,Normal,13.028000000000006
75.61,4.43,7.86,Normal,10.0
87.8,3.68,8.59,Faulty,0.0
74.52,5.6,7.44,Normal,10.0
80.75,5.56,8.03,Faulty,0.0
71.48,4.93,6.78,Normal,12.122
74.83,0.98,6.88,Normal,29.562000000000012
83.85,5.58,7.17,Faulty,0.0
71.87,4.79,5.87,Normal,15.317999999999998
84.06,6.01,6.15,Faulty,0.0
78.54,5.24,9.07,Faulty,0.0
72.19,5.58,10.01,Faulty,0.0
78.16,4.88,9.39,Faulty,0.0
94.45,7.66,7.29,Faulty,0.0
78.11,5.99,4.87,Normal,10.0
67.15,4.22,5.21,Normal,22.980000000000004
71.36,2.43,7.2,Normal,23.433999999999997
84.4,5.79,5.52,Faulty,0.0
74.63,4.39,6.12,Normal,14.912000000000006
78.1,4.07,9.11,Faulty,0.0
75.89,2.75,8.47,Normal,15.305999999999997
68.32,2.37,6.24,Normal,28.438000000000002
76.9,3.26,6.35,Normal,18.510000000000005
78.05,4.81,7.85,Normal,10.0
77.8,5.58,8.4,Normal,10.0
80.4,4.92,6.2,Faulty,0.0
79.17,5.06,6.65,Normal,10.0
77.3,3.92,6.15,Normal,15.570000000000007
74.65,2.26,5.0,Normal,28.909999999999997
66.7,3.54,6.67,Normal,22.27000000000001
77.15,3.74,6.56,Normal,15.329999999999984
76.04,3.5,5.11,Normal,21.545999999999992
76.36,4.05,7.97,Normal,10.024000000000001
68.62,4.44,7.72,Normal,13.46799999999999
69.59,4.85,8.04,Normal,10.0
80.27,3.72,5.85,Faulty,0.0
74.8,2.1,4.02,Normal,32.56
78.41,3.52,7.7,Normal,12.25399999999999
75.14,4.04,6.0,Normal,16.716000000000008
75.15,5.22,5.66,Normal,11.829999999999998
79.69,3.43,5.11,Normal,19.706000000000003
72.42,4.51,6.59,Normal,14.228000000000009
75.48,4.29,9.37,Faulty,0.0
72.69,4.04,6.24,Normal,17.466000000000008
72.83,4.93,5.37,Normal,15.542000000000002
73.45,3.34,7.98,Normal,15.290000000000006
76.11,3.42,7.26,Normal,15.454000000000008
72.61,3.99,3.82,Normal,25.024
81.28,3.36,7.99,Faulty,0.0
70.53,4.51,10.19,Faulty,0.0
74.07,3.29,3.1,Normal,29.808000000000007
72.8,4.23,5.15,Normal,19.72
82.23,3.9,2.73,Faulty,0.0
75.98,4.21,6.89,Normal,12.691999999999993
80.16,3.54,8.49,Faulty,0.0
67.57,3.66,7.16,Normal,19.677999999999997
76.34,4.1,9.09,Faulty,0.0
79.45,4.2,8.25,Normal,10.0
75.41,4.0,9.55,Faulty,0.0
80.33,5.71,8.74,Faulty,0.0
84.37,5.99,10.92,Faulty,0.0
82.05,3.94,7.1,Faulty,0.0
86.49,2.43,5.7,Faulty,0.0
73.19,4.37,6.65,Normal,14.286000000000001
72.77,2.88,7.09,Normal,20.668000000000006
82.27,3.72,6.87,Faulty,0.0
82.9,3.63,9.01,Faulty,0.0
72.39,4.28,6.5,Normal,15.665999999999997
72.9,3.45,5.6,Normal,22.210000000000008
73.59,3.4,5.7,Normal,21.745999999999995
68.28,5.44,7.98,Normal,10.0
70.41,4.28,4.9,Normal,21.653999999999996
69.98,3.44,6.7,Normal,20.71199999999999
71.16,3.75,8.99,Normal,11.584000000000003
90.29,8.55,9.56,Faulty,0.0
76.17,3.76,6.89,Normal,14.828000000000003
82.75,3.31,6.95,Faulty,0.0
70.01,3.32,5.46,Normal,25.01400000000001
79.92,3.45,5.71,Normal,17.668000000000006
73.93,3.41,6.71,Normal,18.462000000000003
74.75,2.72,7.41,Normal,19.319999999999993
78.37,2.88,8.42,Normal,13.318000000000012
69.39,3.17,7.14,Normal,21.096000000000004
76.91,4.59,9.03,Faulty,0.0
75.83,3.62,9.41,Faulty,0.0
77.46,3.79,8.19,Normal,10.004000000000019
76.45,5.27,8.84,Normal,10.0
87.28,5.3,5.51,Faulty,0.0
71.81,3.72,5.28,Normal,22.474000000000004
72.35,3.37,7.78,Normal,16.400000000000006
71.88,3.14,4.99,Normal,26.201999999999998
72.22,4.69,6.56,Normal,13.537999999999982
71.81,3.8,8.16,Normal,13.433999999999997
80.95,3.61,9.12,Faulty,0.0
82.1,3.19,6.62,Faulty,0.0
72.15,3.23,6.03,Normal,22.47
80.86,7.15,9.87,Faulty,0.0
77.36,2.68,5.39,Normal,24.01400000000001
72.24,4.99,6.74,Normal,11.486000000000004
78.16,3.47,6.99,Normal,14.784000000000006
76.01,3.85,6.96,Normal,14.26400000000001
81.7,4.67,11.37,Faulty,0.0
82.74,3.99,5.75,Faulty,0.0
83.98,3.67,5.91,Faulty,0.0
71.94,3.95,5.88,Normal,19.445999999999998
73.06,5.47,4.57,Normal,15.104000000000013
76.43,4.18,7.51,Normal,10.711999999999989
76.67,3.21,8.34,Normal,12.927999999999997
78.29,3.29,8.19,Normal,12.006
85.05,4.6,6.61,Faulty,0.0
74.12,5.3,5.78,Normal,11.687999999999988
71.01,4.28,8.12,Normal,11.634
68.1,4.69,7.96,Normal,11.810000000000002
71.35,4.61,7.33,Normal,12.150000000000006
74.83,5.42,9.62,Faulty,0.0
83.97,2.05,6.96,Faulty,0.0
72.41,4.67,6.61,Normal,13.37400000000001
76.12,4.98,6.4,Normal,10.227999999999994
74.92,2.66,4.66,Normal,27.768
80.94,3.11,7.99,Faulty,0.0
87.63,3.15,6.84,Faulty,0.0
72.35,3.27,7.76,Normal,16.960000000000008
72.55,3.52,9.76,Faulty,0.0
80.22,4.24,6.41,Faulty,0.0
78.41,4.87,3.49,Normal,18.134
84.23,5.08,7.72,Faulty,0.0
77.92,3.16,7.25,Normal,15.697999999999993
73.2,3.16,5.9,Normal,22.58
77.95,5.32,7.6,Normal,10.0
80.54,4.65,8.18,Faulty,0.0
79.1,4.08,5.58,Normal,15.400000000000006
77.54,4.47,6.55,Normal,11.475999999999999
80.33,3.97,9.22,Faulty,0.0
80.85,4.52,5.92,Faulty,0.0
81.91,3.66,7.1,Faulty,0.0
78.24,4.27,3.06,Normal,22.52600000000001
74.16,2.49,4.78,Normal,28.714
75.73,3.31,7.24,Normal,16.292
81.03,3.32,8.84,Faulty,0.0
70.92,3.63,4.96,Normal,24.418000000000006
76.84,3.07,7.11,Normal,17.215999999999994
73.03,3.47,6.44,Normal,19.512
75.14,2.49,8.43,Normal,17.176000000000002
93.01,7.65,9.84,Faulty,0.0
75.96,3.92,7.65,Normal,11.87400000000001
75.23,2.29,6.02,Normal,25.352000000000004
68.2,3.17,7.33,Normal,21.239999999999995
78.73,4.34,7.1,Normal,10.0
78.23,3.46,6.62,Normal,15.902000000000001
85.82,3.3,7.72,Faulty,0.0
73.46,3.93,7.07,Normal,15.063999999999993
76.1,4.34,6.8,Normal,12.240000000000009
76.25,2.56,6.47,Normal,22.040000000000006
82.89,4.55,7.12,Faulty,0.0
74.52,3.2,7.33,Normal,17.298000000000002
76.4,3.98,5.52,Normal,17.69999999999999
78.04,3.96,6.48,Normal,13.935999999999993
75.93,3.47,5.42,Normal,20.831999999999994
72.77,2.98,6.94,Normal,20.617999999999995
90.89,7.21,8.99,Faulty,0.0
80.37,5.63,8.16,Faulty,0.0
69.87,2.64,8.01,Normal,20.847999999999985
75.66,5.69,5.62,Normal,10.0
71.5,3.74,7.0,Normal,17.400000000000006
80.98,4.04,7.96,Faulty,0.0
67.38,2.91,6.74,Normal,24.802000000000007
72.21,3.23,5.91,Normal,22.79400000000001
76.89,3.5,5.36,Normal,20.286
82.83,2.95,8.28,Faulty,0.0
74.67,3.79,8.35,Normal,11.198000000000008
72.22,3.59,6.69,Normal,18.647999999999996
84.41,5.85,8.15,Faulty,0.0
67.76,2.83,2.55,Normal,37.544000000000004
64.01,4.1,8.99,Normal,14.123999999999995
77.2,4.25,6.76,Normal,12.150000000000006
72.49,2.93,7.21,Normal,20.226000000000013
69.89,4.69,6.52,Normal,15.055999999999997
78.54,3.6,9.09,Faulty,0.0
76.22,1.51,5.41,Normal,30.488
72.18,4.66,9.21,Faulty,0.0
68.6,2.88,7.59,Normal,21.67
79.36,2.95,7.93,Normal,13.843999999999994
78.25,4.69,6.51,Normal,10.069999999999993
89.89,5.9,9.84,Faulty,0.0
84.23,4.92,8.4,Faulty,0.0
69.65,5.21,7.47,Normal,10.0
86.74,5.36,12.21,Faulty,0.0
71.54,4.79,6.71,Normal,12.99600000000001
74.77,3.24,6.37,Normal,19.828000000000003
76.22,6.23,9.08,Faulty,0.0
73.79,3.31,9.87,Faulty,0.0
76.76,5.03,7.01,Normal,10.0
68.74,4.84,5.87,Normal,16.946000000000012
82.22,4.32,8.22,Faulty,0.0
74.59,3.33,6.62,Normal,18.736000000000004
80.59,3.85,7.9,Faulty,0.0
76.71,1.85,6.61,Normal,24.894000000000005
77.28,4.22,9.35,Faulty,0.0
77.85,4.35,5.95,Normal,13.689999999999998
77.24,4.13,7.72,Normal,10.0
78.21,1.03,6.27,Normal,29.114000000000004
81.65,2.73,6.58,Faulty,0.0
75.98,3.25,6.38,Normal,19.02199999999999
78.55,4.29,8.11,Normal,10.0
74.55,4.29,8.38,Normal,10.0
82.2,3.83,7.84,Faulty,0.0
71.62,4.64,6.84,Normal,13.308000000000007
84.0,2.97,7.21,Faulty,0.0
74.8,4.61,8.35,Normal,10.0
67.85,4.47,8.39,Normal,11.77000000000001
75.64,4.38,2.96,Normal,23.836000000000013
71.59,3.82,6.59,Normal,18.176000000000002
79.2,5.83,6.66,Normal,10.0
71.74,4.49,8.0,Normal,10.506
72.77,3.03,6.9,Normal,20.488
65.55,4.25,8.08,Normal,15.180000000000007
72.74,4.75,5.38,Normal,16.465999999999994
62.88,3.41,7.39,Normal,23.051999999999992
67.08,5.09,8.35,Normal,10.0
78.8,4.38,4.79,Normal,16.450000000000003
78.93,1.66,10.77,Faulty,0.0
77.13,4.3,8.79,Normal,10.0
70.17,3.59,7.0,Normal,18.948000000000008
74.76,4.54,5.76,Normal,15.164000000000001
74.98,4.94,6.74,Normal,10.091999999999999
69.21,4.2,7.13,Normal,16.084000000000003
82.52,5.67,7.66,Faulty,0.0
79.39,3.82,9.25,Faulty,0.0
73.9,4.62,6.29,Normal,13.689999999999998
75.13,4.8,7.84,Normal,10.0
76.04,3.9,5.06,Normal,19.695999999999998
64.79,4.78,6.38,Normal,18.086
73.76,3.41,7.57,Normal,15.984000000000009
71.59,3.58,8.04,Normal,15.02600000000001
69.99,2.69,5.87,Normal,26.946000000000012
73.59,4.24,6.34,Normal,15.62599999999999
83.99,4.33,9.19,Faulty,0.0
78.2,5.18,8.74,Normal,10.0
72.14,4.79,7.31,Normal,10.836000000000013
77.86,3.72,3.65,Normal,23.733999999999995
82.0,2.82,10.77,Faulty,0.0
79.62,4.43,6.97,Normal,10.0
75.3,5.11,6.53,Normal,10.0
90.27,7.19,10.5,Faulty,0.0
78.49,5.08,7.56,Normal,10.0
76.97,3.79,7.58,Normal,12.128000000000014
79.48,3.53,8.43,Normal,10.0
78.18,3.26,5.61,Normal,19.962000000000003
80.25,3.94,6.53,Faulty,0.0
72.32,3.92,10.05,Faulty,0.0
81.59,4.21,7.34,Faulty,0.0
75.99,3.87,6.74,Normal,14.836000000000013
85.38,3.87,5.59,Faulty,0.0
71.55,3.22,7.76,Normal,17.689999999999998
83.68,4.94,8.55,Faulty,0.0
75.99,4.08,8.31,Normal,10.0
71.74,3.83,6.61,Normal,17.976
72.58,3.25,7.54,Normal,17.582000000000008
73.4,2.67,9.51,Faulty,0.0
77.12,5.31,8.61,Normal,10.0
77.61,4.55,5.82,Normal,13.22399999999999
72.13,2.38,3.18,Normal,35.282
74.88,4.76,7.45,Normal,10.0
85.71,4.92,8.2,Faulty,0.0
83.64,4.12,5.37,Faulty,0.0
77.18,5.6,6.99,Normal,10.0
75.19,4.22,6.6,Normal,13.986000000000004
75.6,2.58,7.16,Normal,20.260000000000005
78.07,4.37,6.18,Normal,12.768
69.89,4.24,8.94,Normal,10.045999999999992
73.71,3.4,7.22,Normal,17.114000000000004
66.66,4.57,5.68,Normal,20.114000000000004
77.0,2.33,8.38,Normal,17.010000000000005
78.24,4.99,5.1,Normal,12.805999999999997
91.6,5.34,12.01,Faulty,0.0
82.87,3.02,8.49,Faulty,0.0
68.87,3.89,9.08,Faulty,0.0
67.68,4.43,6.76,Normal,16.96199999999999
76.12,4.16,6.26,Normal,14.74799999999999
80.24,3.26,7.13,Faulty,0.0
83.42,3.49,6.87,Faulty,0.0
72.71,2.87,6.02,Normal,23.964
80.39,3.78,6.17,Faulty,0.0
74.81,5.08,6.45,Normal,10.364000000000004
74.14,4.0,5.24,Normal,19.795999999999992
79.42,4.86,8.02,Normal,10.0
78.26,5.46,6.92,Normal,10.0
67.12,3.41,6.54,Normal,23.057999999999993
82.38,3.81,5.33,Faulty,0.0
81.9,6.17,5.26,Faulty,0.0
71.87,5.44,9.9,Faulty,0.0
76.98,2.33,6.06,Normal,23.982
77.47,4.39,7.92,Normal,10.0
76.3,4.0,7.24,Normal,12.5
72.25,4.83,2.84,Normal,23.980000000000004
71.64,3.26,9.69,Faulty,0.0
74.87,3.16,8.03,Normal,15.187999999999988
80.86,3.32,5.85,Faulty,0.0
77.72,3.43,6.96,Normal,15.338000000000008
73.15,4.82,5.28,Normal,16.169999999999987
78.86,2.82,9.74,Faulty,0.0
60.76,3.38,5.64,Normal,29.724000000000004
80.74,2.21,6.22,Faulty,0.0
66.3,5.01,5.91,Normal,17.440000000000012
73.19,5.27,7.12,Normal,10.0
69.4,3.67,9.06,Faulty,0.0
68.53,3.7,9.68,Faulty,0.0
80.8,4.45,6.4,Faulty,0.0
72.66,5.47,7.57,Normal,10.0
76.73,4.41,7.12,Normal,10.551999999999992
74.77,3.3,5.53,Normal,22.048000000000002
77.39,2.38,10.63,Faulty,0.0
75.38,2.88,9.04,Faulty,0.0
68.59,4.07,7.28,Normal,16.65599999999999
79.98,3.34,9.37,Faulty,0.0
72.53,4.19,8.82,Normal,10.0
67.22,3.45,7.12,Normal,21.057999999999993
72.86,2.94,7.49,Normal,19.114000000000004
82.5,2.82,9.27,Faulty,0.0
79.25,5.56,5.58,Normal,10.0
73.26,4.89,9.51,Faulty,0.0
73.25,5.73,6.66,Normal,10.0
73.39,4.54,9.29,Faulty,0.0
85.38,3.57,6.99,Faulty,0.0
76.91,5.32,7.51,Normal,10.0
77.15,3.97,6.95,Normal,13.009999999999991
80.15,4.22,6.2,Faulty,0.0
76.19,3.96,6.59,Normal,14.716000000000008
73.7,1.05,9.07,Faulty,0.0
74.02,5.6,3.53,Normal,16.99799999999999
74.64,4.49,5.14,Normal,17.34599999999999
74.81,4.33,5.91,Normal,15.733999999999995
78.64,3.94,5.38,Normal,16.976
75.26,4.16,9.26,Faulty,0.0
78.66,3.4,8.89,Normal,10.0
74.6,4.62,7.89,Normal,10.0
75.39,2.69,6.04,Normal,23.195999999999998
65.01,4.19,9.0,Normal,13.043999999999997
79.58,4.56,4.62,Normal,15.591999999999999
76.73,3.8,10.21,Faulty,0.0
79.99,4.37,5.97,Normal,12.24600000000001
60.52,3.01,6.61,Normal,28.808000000000007
85.44,3.03,6.36,Faulty,0.0
74.3,4.24,5.39,Normal,18.049999999999997
80.54,4.68,9.89,Faulty,0.0
69.8,2.13,8.18,Normal,22.930000000000007
78.06,4.52,8.82,Normal,10.0
69.73,3.46,5.16,Normal,25.38199999999999
71.88,3.81,7.27,Normal,16.012
84.57,2.66,7.78,Faulty,0.0
74.05,3.15,7.41,Normal,17.590000000000003
76.09,4.97,5.26,Normal,13.715999999999994
79.35,4.03,8.61,Normal,10.0
77.48,3.62,7.18,Normal,13.872000000000014
75.75,3.88,5.57,Normal,18.439999999999998
76.82,4.49,4.22,Normal,18.798000000000002
87.02,4.44,7.91,Faulty,0.0
74.71,3.92,10.68,Faulty,0.0
76.01,5.09,5.48,Normal,12.504000000000005
80.25,4.97,7.26,Faulty,0.0
80.53,4.41,8.67,Faulty,0.0
80.94,4.05,5.1,Faulty,0.0
78.19,4.66,6.28,Normal,10.945999999999998
69.28,4.31,5.71,Normal,19.75200000000001
83.17,5.06,8.48,Faulty,0.0
69.27,4.9,8.99,Normal,10.0
76.51,2.98,7.24,Normal,17.474000000000004
71.23,2.91,5.74,Normal,25.492000000000004
74.68,3.3,6.34,Normal,19.671999999999997
76.64,4.98,6.05,Normal,10.966000000000008
76.61,2.42,5.53,Normal,25.343999999999994
77.11,4.39,6.85,Normal,11.234000000000009
83.07,4.36,7.86,Faulty,0.0
77.27,5.16,7.74,Normal,10.0
73.78,4.18,6.99,Normal,13.861999999999995
79.82,2.66,7.09,Normal,17.53800000000001
80.95,3.04,6.88,Faulty,0.0
68.86,2.82,5.05,Normal,29.433999999999997
77.99,3.46,7.24,Normal,14.186000000000007
78.51,3.82,6.12,Normal,15.433999999999997
73.51,2.83,4.98,Normal,26.804000000000002
81.88,5.47,7.56,Faulty,0.0
74.25,2.67,6.08,Normal,23.86
75.63,5.35,7.34,Normal,10.0
74.13,5.19,8.27,Normal,10.0
75.08,4.9,5.57,Normal,13.74199999999999
69.52,3.31,7.14,Normal,20.317999999999998
67.8,4.34,4.28,Normal,24.78
82.97,2.72,9.3,Faulty,0.0
70.77,4.91,4.96,Normal,18.108000000000004
70.04,3.93,6.23,Normal,19.635999999999996
64.23,3.59,9.01,Faulty,0.0
71.81,2.78,6.65,Normal,23.063999999999993
68.38,1.52,5.2,Normal,35.77199999999999
83.21,2.96,8.07,Faulty,0.0
80.05,5.11,8.04,Faulty,0.0
71.56,3.6,6.05,Normal,20.914
86.26,3.83,6.21,Faulty,0.0
79.91,4.66,6.35,Normal,10.0
73.38,5.81,6.69,Normal,10.0
62.5,5.33,4.16,Normal,23.36999999999999
86.45,3.03,6.73,Faulty,0.0
68.05,2.06,9.68,Faulty,0.0
66.77,6.36,5.66,Faulty,0.0
80.11,6.27,6.12,Faulty,0.0
87.2,4.19,5.22,Faulty,0.0
81.92,2.73,7.92,Faulty,0.0
77.82,4.96,8.8,Normal,10.0
77.97,3.89,8.77,Normal,10.0
79.27,3.89,5.13,Normal,17.598
78.79,4.89,7.75,Normal,10.0
76.41,4.33,9.15,Faulty,0.0
75.52,2.81,7.76,Normal,17.358000000000004
74.69,3.68,7.72,Normal,13.626000000000005
71.23,4.66,6.29,Normal,15.091999999999999
73.6,4.51,7.33,Normal,11.300000000000011
66.54,4.26,8.85,Normal,12.225999999999999
74.51,4.93,7.49,Normal,10.0
70.06,3.64,5.13,Normal,24.373999999999995
69.48,4.18,6.32,Normal,18.451999999999998
75.9,0.62,8.81,Normal,24.930000000000007
81.96,3.55,7.49,Faulty,0.0
79.59,4.76,7.18,Normal,10.0
67.15,3.61,6.17,Normal,23.150000000000006
70.05,3.53,8.78,Normal,13.980000000000018
79.7,2.96,9.49,Faulty,0.0
70.09,5.0,8.89,Normal,10.0
73.88,4.55,9.16,Faulty,0.0
77.75,4.83,6.46,Normal,10.0
70.16,2.27,6.25,Normal,27.804000000000002
75.53,3.84,6.77,Normal,15.171999999999997
68.33,3.72,7.06,Normal,19.22200000000001
71.99,3.72,9.15,Faulty,0.0
76.6,3.38,8.75,Normal,10.890000000000015
67.04,3.65,7.81,Normal,18.096000000000004
77.2,4.85,4.85,Normal,14.88000000000001
74.9,2.09,4.47,Normal,31.200000000000003
77.76,5.78,7.36,Normal,10.0
76.12,4.48,8.32,Normal,10.0
81.82,3.96,6.88,Faulty,0.0
75.63,4.91,9.87,Faulty,0.0
72.85,2.55,5.38,Normal,27.400000000000006
75.61,3.34,5.19,Normal,22.364000000000004
77.72,3.88,6.0,Normal,15.968000000000004
75.24,5.37,5.95,Normal,10.156000000000006
75.2,3.95,7.79,Normal,11.759999999999991
71.49,4.45,6.37,Normal,15.745999999999995
71.69,3.41,4.68,Normal,25.896000000000015
67.99,4.49,8.34,Normal,11.736000000000004
83.75,5.68,4.36,Faulty,0.0
68.78,5.0,5.39,Normal,17.561999999999998
71.54,3.92,4.57,Normal,23.76599999999999
71.41,4.68,7.31,Normal,11.824000000000012
79.47,4.58,7.28,Normal,10.0
73.53,4.51,9.87,Faulty,0.0
81.24,5.11,8.37,Faulty,0.0
71.63,5.1,9.16,Faulty,0.0
76.39,3.87,7.43,Normal,12.52600000000001
70.82,4.64,5.53,Normal,17.718000000000004
85.73,3.62,7.19,Faulty,0.0
69.06,3.08,7.89,Normal,19.494
76.55,3.73,8.06,Normal,11.240000000000009
78.17,3.92,6.29,Normal,14.627999999999986
77.07,2.34,7.73,Normal,18.86800000000001
74.07,4.86,5.6,Normal,14.458000000000013
74.35,1.23,5.44,Normal,32.920000000000016
75.22,6.71,5.33,Faulty,0.0
74.26,5.5,7.04,Normal,10.0
91.32,6.72,7.71,Faulty,0.0
86.05,4.01,6.36,Faulty,0.0
72.21,4.3,8.35,Normal,10.12400000000001
68.15,3.41,5.46,Normal,25.680000000000007
74.56,4.19,6.24,Normal,15.593999999999994
87.9,3.86,7.11,Faulty,0.0
70.98,3.91,7.37,Normal,15.751999999999995
83.2,4.18,6.25,Faulty,0.0
83.39,2.69,8.18,Faulty,0.0
72.23,4.04,7.89,Normal,12.792000000000002
77.84,4.16,8.71,Normal,10.0
83.14,4.13,6.88,Faulty,0.0
73.1,3.78,6.23,Normal,18.55000000000001
93.67,7.2,8.11,Faulty,0.0
72.09,3.65,7.46,Normal,16.116
69.93,4.23,6.43,Normal,17.602000000000004
71.75,5.3,6.15,Normal,12.0
68.88,3.92,6.33,Normal,20.081999999999994
75.17,4.21,5.97,Normal,15.938000000000002
71.15,3.9,7.3,Normal,15.909999999999997
76.17,5.24,4.88,Normal,13.457999999999998
67.22,3.74,7.45,Normal,18.617999999999995
76.65,5.28,8.01,Normal,10.0
